point_id,city,n_headings,sidewalk_frac_mean,crosswalk_frac_mean,vegetation_frac_mean,sky_frac_mean,building_frac_mean,sidewalk_frac_max,crosswalk_frac_max,vegetation_frac_max,building_frac_max,sidewalk_width_px,street_mask_coverage_mean,naip_vegetation_frac,naip_building_frac,naip_road_frac,naip_water_frac,naip_mask_coverage,naip_n_masks,naip_missing,naip_unclassified,stops_400m,trips_per_hr_400m,stops_800m,trips_per_hr_800m,lat,lon,ca_sidewalk,ca_crosswalk,ca_tree_canopy,ca_transit_stop,agree_sidewalk,agree_crosswalk,agree_tree_canopy,agree_transit_stop,agreement_score,agreement_tier,NatWalkInd,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,D1A,D1B,D2B_E8MIX,D3A,D3B,D3APO,D4A,D4C,D4D,LPA_CrudePrev,OBESITY_CrudePrev,overture_sidewalk_present,overture_intersection_count_200m,overture_building_footprint_frac_100m,overture_crosswalk_present
4384,dc,4.0,0.07739,0.410635,0.021104,0.253788,0.02085,0.246202,0.611121,0.071072,0.075752,131.17,0.770141,0.464221,0.0,0.002002,0.019398,0.499977,39.0,0.0,0.0,13,57.688,39,188.562,38.8657351,-76.9513795,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6667,partial,12.333333333333334,7.0,7.0,12.0,18.0,4.880327782554528,9.749688536384214,0.5896816300566861,12.571981537397482,78.52405500254945,11.1245044197098,252.13,29.33,75.0859235557,20.0,31.1,1.0,45.0,0.0511,0
4385,dc,4.0,0.033736,0.211662,0.046647,0.083549,0.0,0.124827,0.401034,0.088189,0.0,196.75,0.842896,0.355473,0.001975,0.407687,0.023285,0.772295,25.0,0.0,0.0,12,50.312,42,196.875,38.8662471,-76.9530361,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3333,disagreement,11.666666666666668,2.0,6.0,14.0,17.0,3.798069395443578,9.622625481744636,0.6458459985690298,20.71535818317784,99.22261413292378,18.51222927263408,390.27,49.33,156.159123123,21.2,31.9,1.0,29.0,0.0071,0
4386,dc,4.0,0.015358,0.386116,0.071956,0.191448,0.0,0.034201,0.927341,0.111992,0.0,100.33,0.821614,0.176357,0.0,0.426327,0.021751,0.615913,16.0,0.0,0.0,12,50.312,42,196.875,38.8662751,-76.9531031,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6667,partial,11.666666666666668,2.0,6.0,14.0,17.0,3.798069395443578,9.622625481744636,0.6458459985690298,20.71535818317784,99.22261413292378,18.51222927263408,390.27,49.33,156.159123123,21.2,31.9,1.0,26.0,0.0113,0
4387,dc,4.0,0.021101,0.201391,0.06685,0.263635,0.013653,0.0393,0.397686,0.110285,0.032459,117.0,0.668035,0.385467,0.028686,0.024944,0.035423,0.476936,48.0,0.0,0.0,12,52.875,35,165.875,38.8665331,-76.9502569,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6667,partial,12.333333333333334,7.0,7.0,12.0,18.0,4.880327782554528,9.749688536384214,0.5896816300566861,12.571981537397482,78.52405500254945,11.1245044197098,252.13,29.33,75.0859235557,20.0,31.1,0.0,30.0,0.132,0
4388,dc,4.0,0.226363,0.17326,0.087177,0.103328,0.015231,0.891195,0.50567,0.18584,0.058693,313.0,0.700393,0.504243,0.0,0.0,0.03251,0.53301,28.0,0.0,0.0,10,39.5,38,173.0,38.8669726,-76.9544231,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.6667,partial,11.666666666666668,12.0,10.0,9.0,15.0,4.155593763626976,9.659836690647404,0.6377650866779979,13.576292321307092,48.289530331806645,12.892151387986706,580.7,36.67,51.5570103438,15.6,26.7,1.0,18.0,0.0781,0
4389,dc,4.0,0.035674,0.43665,0.029061,0.105727,0.102344,0.078213,0.654027,0.058714,0.401865,110.12,0.645645,0.077014,0.002083,0.434326,0.032411,0.557269,28.0,0.0,0.0,12,46.75,34,157.562,38.86809,-76.957163,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.6667,partial,11.666666666666668,12.0,10.0,9.0,15.0,4.155593763626976,9.659836690647404,0.6377650866779979,13.576292321307092,48.289530331806645,12.892151387986706,580.7,36.67,51.5570103438,15.6,26.7,1.0,30.0,0.0741,1
439,dc,4.0,0.149233,0.366541,0.031825,0.075731,0.025405,0.294724,0.991941,0.062342,0.080967,421.33,0.731641,0.214873,0.0,0.0,0.036541,0.254615,68.0,0.0,0.0,10,27.875,24,94.125,38.9648506,-77.0792383,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.6667,partial,17.666666666666668,16.0,20.0,17.0,18.0,8.07518185663548,17.26979058202256,0.9417715871654108,29.254157105474693,138.56650450762174,26.54854341528936,248.11,141.67,865.93368741,10.7,18.8,1.0,32.0,0.2195,0
4390,dc,4.0,0.061995,0.161614,0.043558,0.06883,0.128459,0.131927,0.233098,0.062519,0.275938,157.67,0.689309,0.299245,0.021481,0.057517,0.084237,0.587642,44.0,0.0,0.0,5,17.25,36,213.75,38.8681269,-76.9677734,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.6667,partial,11.5,1.0,4.0,14.0,18.0,9.736062375037138,17.909192792962276,1.0,19.236196488595883,94.70601565995356,16.752397925805486,295.05,31.33,211.877997046,21.2,31.9,0.0,17.0,0.1959,0
4391,dc,4.0,0.0,0.360201,0.111519,0.003424,0.002698,0.0,0.780609,0.290532,0.010793,0.0,0.802134,0.357817,0.023889,0.04518,0.0518,0.475845,56.0,0.0,0.0,12,46.75,30,143.375,38.8684761,-76.9584919,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333,disagreement,11.666666666666668,2.0,6.0,14.0,17.0,3.798069395443578,9.622625481744636,0.6458459985690298,20.71535818317784,99.22261413292378,18.51222927263408,390.27,49.33,156.159123123,21.2,31.9,1.0,51.0,0.0833,0
4392,dc,4.0,0.019531,0.191361,0.034812,0.065391,0.305329,0.04056,0.455702,0.069024,0.464891,62.5,0.772956,0.169512,0.005104,0.0,0.101146,0.288288,63.0,0.0,0.0,4,19.562,30,157.688,38.868544,-76.9662693,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6667,partial,11.5,1.0,4.0,14.0,18.0,9.736062375037138,17.909192792962276,1.0,19.236196488595883,94.70601565995356,16.752397925805486,295.05,31.33,211.877997046,21.2,31.9,0.0,14.0,0.2582,0
4393,dc,4.0,0.013624,0.257185,0.091131,0.152198,0.146184,0.031016,0.741446,0.189785,0.298681,82.0,0.813312,0.205259,0.0,0.010253,0.077023,0.263777,60.0,0.0,0.0,3,16.062,29,144.875,38.868544,-76.965798,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,high_confidence,11.5,1.0,4.0,14.0,18.0,9.736062375037138,17.909192792962276,1.0,19.236196488595883,94.70601565995356,16.752397925805486,295.05,31.33,211.877997046,21.2,31.9,0.0,14.0,0.2423,0
4394,dc,4.0,0.327949,0.253572,0.017037,0.035464,0.004692,0.803418,0.61722,0.052767,0.009996,470.33,0.924454,0.238491,0.069295,0.010524,0.034115,0.390778,61.0,0.0,0.0,11,41.875,28,135.938,38.868764,-76.9591844,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6667,partial,11.666666666666668,2.0,6.0,14.0,17.0,3.798069395443578,9.622625481744636,0.6458459985690298,20.71535818317784,99.22261413292378,18.51222927263408,390.27,49.33,156.159123123,21.2,31.9,1.0,63.0,0.1576,0
4395,dc,4.0,0.059757,0.781795,0.036197,0.00076,0.001022,0.170802,0.977196,0.094962,0.004086,132.5,0.909154,0.306829,0.102228,0.066048,0.04197,0.560128,55.0,0.0,0.0,11,41.875,26,129.0,38.8688583,-76.9597945,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6667,partial,11.666666666666668,2.0,6.0,14.0,17.0,3.798069395443578,9.622625481744636,0.6458459985690298,20.71535818317784,99.22261413292378,18.51222927263408,390.27,49.33,156.159123123,21.2,31.9,1.0,63.0,0.1085,0
4396,dc,4.0,0.17738,0.110727,0.012676,0.038252,0.002487,0.53125,0.238943,0.026892,0.009949,454.33,0.531096,0.117135,0.127335,0.022716,0.027388,0.301824,40.0,0.0,0.0,12,43.875,26,131.875,38.8688716,-76.9603082,1.0,,1.0,0.0,1.0,,1.0,0.0,1.0,high_confidence,11.666666666666668,2.0,6.0,14.0,17.0,3.798069395443578,9.622625481744636,0.6458459985690298,20.71535818317784,99.22261413292378,18.51222927263408,390.27,49.33,156.159123123,21.2,31.9,0.0,54.0,0.0657,0
4397,dc,4.0,0.229939,0.524393,0.06568,0.0,0.002208,0.780793,0.977196,0.214703,0.004745,344.67,0.897325,0.293645,0.115395,0.037813,0.070007,0.552886,62.0,0.0,0.0,12,43.875,25,121.5,38.8689315,-76.9597518,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3333,disagreement,11.666666666666668,2.0,6.0,14.0,17.0,3.798069395443578,9.622625481744636,0.6458459985690298,20.71535818317784,99.22261413292378,18.51222927263408,390.27,49.33,156.159123123,21.2,31.9,1.0,65.0,0.117,0
4398,dc,4.0,0.083218,0.384375,0.032916,0.163811,0.016675,0.128667,0.491806,0.052767,0.049984,147.25,0.80716,0.218669,0.078493,0.022356,0.027189,0.416696,45.0,0.0,0.0,11,41.875,26,123.562,38.8689416,-76.958815,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6667,partial,11.666666666666668,12.0,10.0,9.0,15.0,4.155593763626976,9.659836690647404,0.6377650866779979,13.576292321307092,48.289530331806645,12.892151387986706,580.7,36.67,51.5570103438,15.6,26.7,1.0,60.0,0.1134,0
4399,dc,4.0,0.06001,0.624457,0.032848,0.082346,0.0,0.152722,0.896867,0.105015,0.0,130.0,0.860784,0.326795,0.093977,0.066021,0.054821,0.563221,52.0,0.0,0.0,12,43.875,25,121.5,38.8689481,-76.9600278,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.6667,partial,11.666666666666668,2.0,6.0,14.0,17.0,3.798069395443578,9.622625481744636,0.6458459985690298,20.71535818317784,99.22261413292378,18.51222927263408,390.27,49.33,156.159123123,21.2,31.9,1.0,64.0,0.0664,0
44,dc,4.0,0.009186,0.107433,0.057434,0.320771,0.043768,0.025638,0.153363,0.108917,0.061779,57.5,0.564098,0.27349,0.093111,0.0,0.019335,0.420231,66.0,0.0,0.0,0,0.0,17,66.75,38.9781846,-77.0969231,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,high_confidence,12.666666666666668,7.0,7.0,12.0,19.0,20.24420502822478,36.43956905080461,0.6027224827573135,24.83343082364357,71.64400580795335,13.301644205586117,234.7,6.0,53.7195744623,13.2,23.9,1.0,62.0,0.1151,0
440,dc,4.0,0.036336,0.15083,0.13931,0.033674,0.02282,0.06345,0.301903,0.24145,0.042066,141.5,0.450795,0.263886,0.0,0.0,0.009523,0.285853,79.0,0.0,0.0,7,19.812,27,103.25,38.9648508,-77.0709279,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.6667,partial,17.0,9.0,19.0,19.0,18.0,4.228720994633447,12.533087110791438,0.8494794769373435,26.23778513894384,184.4846892054109,23.3005326724819,305.78,30.33,182.403853944,9.2,18.6,1.0,36.0,0.1507,0
4400,dc,4.0,0.046141,0.283082,0.023663,0.205288,0.007266,0.084913,0.658237,0.042497,0.029065,265.0,0.75802,0.177673,0.190199,0.083642,0.058428,0.537024,56.0,0.0,0.0,12,43.875,23,110.688,38.8690019,-76.9595331,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6667,partial,11.666666666666668,12.0,10.0,9.0,15.0,4.155593763626976,9.659836690647404,0.6377650866779979,13.576292321307092,48.289530331806645,12.892151387986706,580.7,36.67,51.5570103438,15.6,26.7,1.0,66.0,0.1618,0
4401,dc,4.0,0.096693,0.596406,0.015065,0.084681,0.009561,0.222181,0.767712,0.038089,0.038245,144.67,0.884747,0.309715,0.053297,0.053648,0.041808,0.486928,48.0,0.0,0.0,12,43.875,24,114.062,38.8690263,-76.9599838,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6667,partial,11.666666666666668,2.0,6.0,14.0,17.0,3.798069395443578,9.622625481744636,0.6458459985690298,20.71535818317784,99.22261413292378,18.51222927263408,390.27,49.33,156.159123123,21.2,31.9,1.0,66.0,0.0758,0
4402,dc,4.0,0.122202,0.113776,0.122051,0.041766,0.17668,0.225059,0.171985,0.280413,0.45095,333.67,0.672966,0.140744,0.0,0.009649,0.019506,0.174517,47.0,0.0,0.0,4,13.688,27,112.562,38.869299,-76.95526,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.6667,partial,11.666666666666668,12.0,10.0,9.0,15.0,4.155593763626976,9.659836690647404,0.6377650866779979,13.576292321307092,48.289530331806645,12.892151387986706,580.7,36.67,51.5570103438,15.6,26.7,0.0,4.0,0.1168,0
4403,dc,4.0,0.0,0.218739,0.008255,0.019362,0.016367,0.0,0.597069,0.017434,0.034093,0.0,0.766555,0.188017,0.004428,0.008648,0.036613,0.306469,53.0,0.0,0.0,8,32.875,29,132.438,38.8703634,-76.963006,,,,,,,,,,,11.5,1.0,4.0,14.0,18.0,9.736062375037138,17.909192792962276,1.0,19.236196488595883,94.70601565995356,16.752397925805486,295.05,31.33,211.877997046,21.2,31.9,1.0,15.0,0.1302,0
4404,dc,4.0,0.034212,0.322206,0.033934,0.018671,0.000955,0.136847,0.729698,0.048185,0.00382,174.0,0.709829,0.174427,0.007593,0.022103,0.07531,0.347347,55.0,0.0,0.0,8,32.875,29,132.438,38.8704408,-76.9631871,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,high_confidence,15.0,19.0,1.0,19.0,16.0,5.499953176074312,15.674040733016582,0.0758415063771471,29.218160612925207,189.32835081998456,27.91529710672941,474.76,19.0,189.288500609,15.6,26.7,1.0,23.0,0.1108,0
4405,dc,4.0,0.053644,0.343095,0.068148,0.033497,0.024796,0.175377,0.433571,0.114165,0.071577,169.0,0.565282,0.188287,0.0,0.067347,0.024385,0.274464,51.0,0.0,0.0,11,44.688,25,115.875,38.8706836,-76.9605561,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3333,disagreement,11.666666666666668,12.0,10.0,9.0,15.0,4.155593763626976,9.659836690647404,0.6377650866779979,13.576292321307092,48.289530331806645,12.892151387986706,580.7,36.67,51.5570103438,15.6,26.7,0.0,21.0,0.0437,0
4406,dc,4.0,0.071462,0.186324,0.03843,0.128095,0.252493,0.124308,0.458599,0.094659,0.630876,208.0,0.860245,0.218453,0.00946,0.025656,0.078917,0.329248,54.0,0.0,0.0,11,63.938,28,173.625,38.8706882,-76.9689706,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,high_confidence,13.333333333333332,3.0,15.0,13.0,18.0,18.981763258227296,44.85904641321009,0.880800429597727,22.38019845406385,82.0486042772819,13.776791119204436,260.18,31.33,481.833696721,21.2,31.9,1.0,31.0,0.2033,1
4407,dc,4.0,0.000675,0.322298,0.027182,0.04703,0.025294,0.002701,0.4918,0.05152,0.064239,43.0,0.775487,0.181821,0.065119,0.031139,0.040356,0.357998,58.0,0.0,0.0,7,35.688,33,177.062,38.8709714,-76.964771,,,,,,,,,,,11.5,1.0,4.0,14.0,18.0,9.736062375037138,17.909192792962276,1.0,19.236196488595883,94.70601565995356,16.752397925805486,295.05,31.33,211.877997046,21.2,31.9,1.0,32.0,0.0826,1
4408,dc,4.0,0.015398,0.210211,0.026748,0.007695,0.019899,0.03648,0.615412,0.066087,0.079595,199.0,0.644248,0.218281,0.064353,0.018316,0.051015,0.366556,59.0,0.0,0.0,7,28.0,34,183.125,38.8713371,-76.9636515,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6667,partial,15.0,19.0,1.0,19.0,16.0,5.499953176074312,15.674040733016582,0.0758415063771471,29.218160612925207,189.32835081998456,27.91529710672941,474.76,19.0,189.288500609,15.6,26.7,0.0,31.0,0.1314,0
4409,dc,4.0,0.00376,0.365828,0.00667,0.00533,0.058787,0.010693,0.664169,0.02114,0.122746,52.83,0.67951,0.157924,0.03003,0.0,0.091695,0.291571,68.0,0.0,0.0,9,50.438,32,182.438,38.8717876,-76.966744,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6667,partial,11.5,1.0,4.0,14.0,18.0,9.736062375037138,17.909192792962276,1.0,19.236196488595883,94.70601565995356,16.752397925805486,295.05,31.33,211.877997046,21.2,31.9,1.0,53.0,0.1925,0
441,dc,4.0,0.070793,0.147357,0.066304,0.04478,0.012925,0.186956,0.371287,0.088743,0.035367,153.0,0.748946,0.23712,0.0,0.004491,0.002426,0.249204,68.0,0.0,0.0,2,5.562,30,99.875,38.9648509,-77.0658075,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.6667,partial,16.833333333333332,10.0,17.0,18.0,19.0,11.764110397111258,25.33982586018768,0.7805510744343511,25.06505619610936,159.43573864546178,24.7970884286802,238.72,18.67,135.290666326,9.2,18.6,1.0,35.0,0.2009,0
4410,dc,4.0,0.043778,0.284746,0.033671,0.077984,0.011861,0.142007,0.619508,0.069218,0.025358,232.75,0.763189,0.1338,0.033718,0.045207,0.073641,0.311789,65.0,0.0,0.0,9,50.438,33,185.812,38.8717888,-76.9664983,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6667,partial,11.5,1.0,4.0,14.0,18.0,9.736062375037138,17.909192792962276,1.0,19.236196488595883,94.70601565995356,16.752397925805486,295.05,31.33,211.877997046,21.2,31.9,1.0,51.0,0.1785,0
4411,dc,4.0,0.004384,0.310604,0.019538,0.00068,0.011934,0.017535,0.826203,0.078152,0.044613,270.5,0.803752,0.170089,0.023573,0.00744,0.068266,0.314044,62.0,0.0,0.0,9,50.438,32,182.438,38.8718146,-76.9668131,,,,,,,,,,,11.5,1.0,4.0,14.0,18.0,9.736062375037138,17.909192792962276,1.0,19.236196488595883,94.70601565995356,16.752397925805486,295.05,31.33,211.877997046,21.2,31.9,1.0,56.0,0.185,0
4412,dc,4.0,0.113392,0.232559,0.038555,0.11165,0.019324,0.434509,0.454394,0.091847,0.067788,191.33,0.71576,0.150006,0.066562,0.02213,0.078267,0.319464,65.0,0.0,0.0,9,50.438,32,182.438,38.8718357,-76.9666126,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6667,partial,15.666666666666668,5.0,11.0,20.0,19.0,11.788153063617653,25.437593453069667,0.763220443510596,34.27628708456797,261.5851660115706,27.960092048160305,237.38,31.33,534.393795719,25.3,34.6,1.0,50.0,0.1836,0
4413,dc,4.0,0.062892,0.134023,0.036005,0.125065,0.047515,0.083881,0.19569,0.069427,0.077736,185.38,0.601731,0.247058,0.013572,0.005844,0.090703,0.343352,78.0,0.0,0.0,4,10.812,18,75.562,38.8718769,-76.957113,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6667,partial,11.666666666666668,12.0,10.0,9.0,15.0,4.155593763626976,9.659836690647404,0.6377650866779979,13.576292321307092,48.289530331806645,12.892151387986706,580.7,36.67,51.5570103438,15.6,26.7,0.0,6.0,0.1709,0
4414,dc,4.0,0.007277,0.034996,0.044963,0.237639,0.013289,0.022474,0.132276,0.082266,0.047447,89.75,0.815068,0.476873,0.0,0.007223,0.050447,0.523325,37.0,0.0,0.0,0,0.0,18,55.5,38.872188,-76.952376,,,,,,,,,,,11.666666666666668,12.0,10.0,9.0,15.0,4.155593763626976,9.659836690647404,0.6377650866779979,13.576292321307092,48.289530331806645,12.892151387986706,580.7,36.67,51.5570103438,15.6,26.7,0.0,2.0,0.1052,0
4415,dc,4.0,0.214489,0.304048,0.03915,0.095768,0.123346,0.857957,0.963292,0.134444,0.493386,881.0,0.960101,0.167789,0.014537,0.057869,0.050158,0.321772,54.0,0.0,0.0,12,85.875,27,171.5,38.872622,-76.9688631,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333,disagreement,13.333333333333332,3.0,15.0,13.0,18.0,18.981763258227296,44.85904641321009,0.880800429597727,22.38019845406385,82.0486042772819,13.776791119204436,260.18,31.33,481.833696721,21.2,31.9,1.0,70.0,0.1837,0
4416,dc,4.0,0.005566,0.156506,0.065972,0.016802,0.008404,0.015014,0.448146,0.151138,0.033614,67.0,0.769446,0.189676,0.030237,0.0,0.060367,0.284365,49.0,0.0,0.0,13,88.562,29,169.125,38.8726401,-76.967771,,,,,,,,,,,15.666666666666668,5.0,11.0,20.0,19.0,11.788153063617653,25.437593453069667,0.763220443510596,34.27628708456797,261.5851660115706,27.960092048160305,237.38,31.33,534.393795719,25.3,34.6,1.0,67.0,0.1607,0
4417,dc,4.0,0.013826,0.069316,0.013726,0.216416,0.011372,0.055304,0.194028,0.037979,0.02736,204.0,0.844132,0.199172,0.037299,0.023041,0.08816,0.359116,64.0,0.0,0.0,12,85.875,26,172.438,38.872822,-76.9694667,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6667,partial,13.333333333333332,3.0,15.0,13.0,18.0,18.981763258227296,44.85904641321009,0.880800429597727,22.38019845406385,82.0486042772819,13.776791119204436,260.18,31.33,481.833696721,21.2,31.9,1.0,99.0,0.2378,0
4418,dc,4.0,0.01307,0.391651,0.036113,0.170156,0.037784,0.03167,0.761164,0.043718,0.057727,77.33,0.824405,0.196791,0.0,0.004545,0.088286,0.294781,56.0,0.0,0.0,12,88.438,25,166.125,38.8728865,-76.9688783,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,high_confidence,15.666666666666668,5.0,11.0,20.0,19.0,11.788153063617653,25.437593453069667,0.763220443510596,34.27628708456797,261.5851660115706,27.960092048160305,237.38,31.33,534.393795719,25.3,34.6,1.0,92.0,0.1835,0
4419,dc,4.0,0.015616,0.410765,0.003235,0.011891,0.000817,0.062466,0.97987,0.01294,0.003268,162.5,0.857878,0.229924,0.0,0.031284,0.073506,0.355761,67.0,0.0,0.0,12,85.875,26,172.438,38.8729338,-76.9694289,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6667,partial,13.333333333333332,3.0,15.0,13.0,18.0,18.981763258227296,44.85904641321009,0.880800429597727,22.38019845406385,82.0486042772819,13.776791119204436,260.18,31.33,481.833696721,21.2,31.9,1.0,101.0,0.2347,0
442,dc,4.0,0.041522,0.055733,0.107245,0.011023,0.026615,0.067645,0.1141,0.175088,0.063854,159.38,0.660114,0.260594,0.0,0.0,0.00496,0.27404,66.0,0.0,0.0,2,5.562,32,108.25,38.9648511,-77.0663039,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.6667,partial,16.833333333333332,10.0,17.0,18.0,19.0,11.764110397111258,25.33982586018768,0.7805510744343511,25.06505619610936,159.43573864546178,24.7970884286802,238.72,18.67,135.290666326,9.2,18.6,1.0,39.0,0.2121,0
4420,dc,4.0,0.017331,0.445893,0.027556,0.144596,0.022206,0.063742,0.990313,0.079554,0.060026,233.0,0.826188,0.187115,0.040635,0.026396,0.10295,0.361668,61.0,0.0,0.0,10,79.0,24,165.562,38.8733558,-76.9699419,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6667,partial,15.666666666666668,5.0,11.0,20.0,19.0,11.788153063617653,25.437593453069667,0.763220443510596,34.27628708456797,261.5851660115706,27.960092048160305,237.38,31.33,534.393795719,25.3,34.6,1.0,103.0,0.2042,0
4421,dc,4.0,0.204407,0.224121,0.082622,0.100726,0.146717,0.693714,0.333103,0.149751,0.25204,335.0,0.875977,0.192634,0.0,0.008766,0.119011,0.302762,94.0,0.0,0.0,6,28.812,25,122.812,38.8738192,-76.96233,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6667,partial,15.0,19.0,1.0,19.0,16.0,5.499953176074312,15.674040733016582,0.0758415063771471,29.218160612925207,189.32835081998456,27.91529710672941,474.76,19.0,189.288500609,15.6,26.7,0.0,10.0,0.1577,0
4422,dc,4.0,0.107881,0.240945,0.029531,0.11092,0.00606,0.335373,0.469172,0.050463,0.012536,181.5,0.757578,0.3285,0.004626,0.001777,0.042475,0.377855,74.0,0.0,0.0,2,4.0,24,119.375,38.87382,-76.96094,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.6667,partial,15.0,19.0,1.0,19.0,16.0,5.499953176074312,15.674040733016582,0.0758415063771471,29.218160612925207,189.32835081998456,27.91529710672941,474.76,19.0,189.288500609,15.6,26.7,0.0,9.0,0.1743,0
4423,dc,4.0,0.003158,0.321647,0.118246,0.060504,0.085319,0.006317,0.449011,0.214526,0.170638,49.0,0.644342,0.400455,0.014176,0.168989,0.012724,0.549649,45.0,0.0,0.0,7,19.5,26,113.062,38.8602816,-76.9477953,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3333,disagreement,14.833333333333332,13.0,2.0,18.0,19.0,6.692022654964247,12.406891559424864,0.3537942547038554,28.67064568931493,171.664052134513,23.58500325104775,183.73,70.33,431.060153764,30.9,48.4,0.0,10.0,0.0964,0
4424,dc,4.0,0.187088,0.363117,0.04133,0.124111,0.010622,0.56195,0.677249,0.079769,0.01972,213.12,0.801313,0.1597,0.035152,0.096926,0.051962,0.401997,64.0,0.0,0.0,15,79.438,30,149.188,38.8627585,-76.9480183,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,high_confidence,14.833333333333332,13.0,2.0,18.0,19.0,6.692022654964247,12.406891559424864,0.3537942547038554,28.67064568931493,171.664052134513,23.58500325104775,183.73,70.33,431.060153764,30.9,48.4,1.0,12.0,0.2075,0
4425,dc,4.0,0.029815,0.318388,0.0479,0.015562,0.003879,0.068267,0.661513,0.121487,0.015516,89.33,0.708564,0.173615,0.013626,0.111282,0.059294,0.409752,66.0,0.0,0.0,13,72.562,30,149.188,38.8630041,-76.9476995,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,high_confidence,14.833333333333332,13.0,2.0,18.0,19.0,6.692022654964247,12.406891559424864,0.3537942547038554,28.67064568931493,171.664052134513,23.58500325104775,183.73,70.33,431.060153764,30.9,48.4,1.0,24.0,0.1649,0
4426,dc,4.0,0.429984,0.070039,0.064803,0.088035,0.001824,0.991593,0.246834,0.161072,0.007296,454.5,0.822854,0.100957,0.017522,0.177321,0.04096,0.390138,44.0,0.0,0.0,10,64.25,27,133.125,38.86372,-76.9467022,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3333,disagreement,13.0,4.0,12.0,15.0,16.0,6.642928277215165,11.56464964786898,0.7885501231647243,26.214843852050933,108.37662123196075,21.0514561089659,426.48,20.67,119.986328916,30.9,48.4,1.0,48.0,0.09,1
4427,dc,4.0,0.025006,0.428312,0.058116,0.130645,0.041178,0.053429,0.950983,0.08688,0.149029,95.67,0.792064,0.137669,0.018307,0.115819,0.018207,0.406343,43.0,0.0,0.0,10,64.25,27,133.125,38.8637849,-76.9465581,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.3333,disagreement,13.0,4.0,12.0,15.0,16.0,6.642928277215165,11.56464964786898,0.7885501231647243,26.214843852050933,108.37662123196075,21.0514561089659,426.48,20.67,119.986328916,30.9,48.4,1.0,49.0,0.0802,1
4428,dc,4.0,0.000828,0.292344,0.012886,0.064029,0.050042,0.002889,0.710448,0.050162,0.131336,24.0,0.75657,0.149005,0.073082,0.140348,0.026847,0.400869,51.0,0.0,0.0,10,64.25,28,135.125,38.8638847,-76.9467938,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6667,partial,13.0,2.0,8.0,17.0,17.0,12.869865255191998,32.710907523612995,0.7309301386270429,25.87300348936342,140.4553235151986,24.54420034002314,340.64,22.0,201.461541096,20.0,31.1,1.0,46.0,0.0872,1
