point_id,metro,state,lat,lon,blockgroup_geoid,tract_geoid,NatWalkInd,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,D1A,D1B,D2B_E8MIX,D3A,D3B,D3APO,D4A,D4C,D4D,LPA_CrudePrev,LPA_Crude95CI,OBESITY_CrudePrev,OBESITY_Crude95CI,TotalPopulation,stops_400m,trips_per_hr_400m,stops_800m,trips_per_hr_800m
PGH_173,Pittsburgh,PA,40.4944206,-80.0649453,420034324003,42003432400,18.0,18.0,12.0,20.0,19.0,5.409443918611509,10.472867970360875,0.6505480216508548,28.959129361922344,273.19883248144913,24.576603288458944,166.3,15.33,113.162337259,,,,,2579.0,5,6.5,22,49.375
PGH_174,Pittsburgh,PA,40.4944428,-80.0532725,420034315002,42003431500,17.0,10.0,12.0,20.0,20.0,12.770014642415534,19.886741797921836,0.7738963124950073,38.2290733633144,306.21357329509846,34.07149934254746,99.24,11.33,130.061847626,,,,,3165.0,7,29.188,38,99.312
PGH_175,Pittsburgh,PA,40.4944743,-80.0648559,420034324003,42003432400,18.0,18.0,12.0,20.0,19.0,5.409443918611509,10.472867970360875,0.6505480216508548,28.959129361922344,273.19883248144913,24.576603288458944,166.3,15.33,113.162337259,,,,,2579.0,5,6.5,22,49.375
PGH_176,Pittsburgh,PA,40.4944915,-80.0642696,420034324003,42003432400,18.0,18.0,12.0,20.0,19.0,5.409443918611509,10.472867970360875,0.6505480216508548,28.959129361922344,273.19883248144913,24.576603288458944,166.3,15.33,113.162337259,,,,,2579.0,7,9.125,23,56.75
PGH_177,Pittsburgh,PA,40.4945103,-80.0534108,420034315002,42003431500,17.0,10.0,12.0,20.0,20.0,12.770014642415534,19.886741797921836,0.7738963124950073,38.2290733633144,306.21357329509846,34.07149934254746,99.24,11.33,130.061847626,,,,,3165.0,7,29.188,37,94.25
PGH_178,Pittsburgh,PA,40.4945153,-80.0645861,420034324003,42003432400,18.0,18.0,12.0,20.0,19.0,5.409443918611509,10.472867970360875,0.6505480216508548,28.959129361922344,273.19883248144913,24.576603288458944,166.3,15.33,113.162337259,,,,,2579.0,6,7.812,23,52.625
PGH_179,Pittsburgh,PA,40.4945473,-80.053327,420034315002,42003431500,17.0,10.0,12.0,20.0,20.0,12.770014642415534,19.886741797921836,0.7738963124950073,38.2290733633144,306.21357329509846,34.07149934254746,99.24,11.33,130.061847626,,,,,3165.0,7,29.188,37,94.25
PGH_180,Pittsburgh,PA,40.494571,-80.0533752,420034315002,42003431500,17.0,10.0,12.0,20.0,20.0,12.770014642415534,19.886741797921836,0.7738963124950073,38.2290733633144,306.21357329509846,34.07149934254746,99.24,11.33,130.061847626,,,,,3165.0,7,29.188,37,94.25
PGH_181,Pittsburgh,PA,40.4946281,-80.0651293,420034324003,42003432400,18.0,18.0,12.0,20.0,19.0,5.409443918611509,10.472867970360875,0.6505480216508548,28.959129361922344,273.19883248144913,24.576603288458944,166.3,15.33,113.162337259,,,,,2579.0,5,6.5,22,49.375
PGH_182,Pittsburgh,PA,40.4946896,-80.0648842,420034324003,42003432400,18.0,18.0,12.0,20.0,19.0,5.409443918611509,10.472867970360875,0.6505480216508548,28.959129361922344,273.19883248144913,24.576603288458944,166.3,15.33,113.162337259,,,,,2579.0,5,6.5,22,49.375
PGH_183,Pittsburgh,PA,40.4947351,-80.0654771,420034324003,42003432400,18.0,18.0,12.0,20.0,19.0,5.409443918611509,10.472867970360875,0.6505480216508548,28.959129361922344,273.19883248144913,24.576603288458944,166.3,15.33,113.162337259,,,,,2579.0,5,6.5,22,49.375
PGH_184,Pittsburgh,PA,40.4947576,-80.0648186,420034324003,42003432400,18.0,18.0,12.0,20.0,19.0,5.409443918611509,10.472867970360875,0.6505480216508548,28.959129361922344,273.19883248144913,24.576603288458944,166.3,15.33,113.162337259,,,,,2579.0,5,6.5,22,49.375
PGH_185,Pittsburgh,PA,40.4948056,-80.0654465,420034324003,42003432400,18.0,18.0,12.0,20.0,19.0,5.409443918611509,10.472867970360875,0.6505480216508548,28.959129361922344,273.19883248144913,24.576603288458944,166.3,15.33,113.162337259,,,,,2579.0,5,6.5,22,49.375
PGH_186,Pittsburgh,PA,40.4948404,-80.0651528,420034324003,42003432400,18.0,18.0,12.0,20.0,19.0,5.409443918611509,10.472867970360875,0.6505480216508548,28.959129361922344,273.19883248144913,24.576603288458944,166.3,15.33,113.162337259,,,,,2579.0,5,6.5,22,49.375
PGH_187,Pittsburgh,PA,40.494975,-80.0659433,420034324003,42003432400,18.0,18.0,12.0,20.0,19.0,5.409443918611509,10.472867970360875,0.6505480216508548,28.959129361922344,273.19883248144913,24.576603288458944,166.3,15.33,113.162337259,,,,,2579.0,5,6.5,22,49.375
PGH_188,Pittsburgh,PA,40.495042,-80.0658689,420034324003,42003432400,18.0,18.0,12.0,20.0,19.0,5.409443918611509,10.472867970360875,0.6505480216508548,28.959129361922344,273.19883248144913,24.576603288458944,166.3,15.33,113.162337259,,,,,2579.0,5,6.5,23,52.625
PGH_189,Pittsburgh,PA,40.4950529,-80.0660505,420034324003,42003432400,18.0,18.0,12.0,20.0,19.0,5.409443918611509,10.472867970360875,0.6505480216508548,28.959129361922344,273.19883248144913,24.576603288458944,166.3,15.33,113.162337259,,,,,2579.0,5,6.5,23,52.625
PGH_190,Pittsburgh,PA,40.4950734,-80.0660308,420034324003,42003432400,18.0,18.0,12.0,20.0,19.0,5.409443918611509,10.472867970360875,0.6505480216508548,28.959129361922344,273.19883248144913,24.576603288458944,166.3,15.33,113.162337259,,,,,2579.0,5,6.5,23,52.625
PGH_191,Pittsburgh,PA,40.4951129,-80.0659955,420034324003,42003432400,18.0,18.0,12.0,20.0,19.0,5.409443918611509,10.472867970360875,0.6505480216508548,28.959129361922344,273.19883248144913,24.576603288458944,166.3,15.33,113.162337259,,,,,2579.0,5,6.5,23,52.625
PGH_192,Pittsburgh,PA,40.4951253,-80.0544994,420034315002,42003431500,17.0,10.0,12.0,20.0,20.0,12.770014642415534,19.886741797921836,0.7738963124950073,38.2290733633144,306.21357329509846,34.07149934254746,99.24,11.33,130.061847626,,,,,3165.0,9,35.562,36,94.812
PGH_193,Pittsburgh,PA,40.4951295,-80.0656704,420034324003,42003432400,18.0,18.0,12.0,20.0,19.0,5.409443918611509,10.472867970360875,0.6505480216508548,28.959129361922344,273.19883248144913,24.576603288458944,166.3,15.33,113.162337259,,,,,2579.0,5,6.5,23,52.625
PGH_194,Pittsburgh,PA,40.4951371,-80.054837,420034315003,42003431500,17.5,15.0,14.0,19.0,19.0,13.334504474735377,17.66133483526898,0.7063822080474411,26.299798452474274,191.33080097141325,19.00264235860422,234.7,14.67,182.986038872,,,,,3165.0,9,35.562,36,94.812
PGH_195,Pittsburgh,PA,40.4951829,-80.0547753,420034315002,42003431500,17.0,10.0,12.0,20.0,20.0,12.770014642415534,19.886741797921836,0.7738963124950073,38.2290733633144,306.21357329509846,34.07149934254746,99.24,11.33,130.061847626,,,,,3165.0,9,35.562,36,94.812
PGH_196,Pittsburgh,PA,40.4952105,-80.0548311,420034315002,42003431500,17.0,10.0,12.0,20.0,20.0,12.770014642415534,19.886741797921836,0.7738963124950073,38.2290733633144,306.21357329509846,34.07149934254746,99.24,11.33,130.061847626,,,,,3165.0,9,35.562,36,94.812
PGH_197,Pittsburgh,PA,40.4952199,-80.0550048,420034315003,42003431500,17.5,15.0,14.0,19.0,19.0,13.334504474735377,17.66133483526898,0.7063822080474411,26.299798452474274,191.33080097141325,19.00264235860422,234.7,14.67,182.986038872,,,,,3165.0,9,35.562,38,97.438
PGH_198,Pittsburgh,PA,40.4952252,-80.066311,420034324003,42003432400,18.0,18.0,12.0,20.0,19.0,5.409443918611509,10.472867970360875,0.6505480216508548,28.959129361922344,273.19883248144913,24.576603288458944,166.3,15.33,113.162337259,,,,,2579.0,6,7.812,24,55.75
PGH_199,Pittsburgh,PA,40.4952711,-80.0549538,420034315002,42003431500,17.0,10.0,12.0,20.0,20.0,12.770014642415534,19.886741797921836,0.7738963124950073,38.2290733633144,306.21357329509846,34.07149934254746,99.24,11.33,130.061847626,,,,,3165.0,9,35.562,38,97.438
PGH_200,Pittsburgh,PA,40.4952721,-80.0547808,420034315002,42003431500,17.0,10.0,12.0,20.0,20.0,12.770014642415534,19.886741797921836,0.7738963124950073,38.2290733633144,306.21357329509846,34.07149934254746,99.24,11.33,130.061847626,,,,,3165.0,9,35.562,36,94.812
PGH_201,Pittsburgh,PA,40.4953069,-80.0550264,420034315002,42003431500,17.0,10.0,12.0,20.0,20.0,12.770014642415534,19.886741797921836,0.7738963124950073,38.2290733633144,306.21357329509846,34.07149934254746,99.24,11.33,130.061847626,,,,,3165.0,9,35.562,38,97.438
PGH_202,Pittsburgh,PA,40.4953165,-80.0664794,420034324003,42003432400,18.0,18.0,12.0,20.0,19.0,5.409443918611509,10.472867970360875,0.6505480216508548,28.959129361922344,273.19883248144913,24.576603288458944,166.3,15.33,113.162337259,,,,,2579.0,7,9.062,24,55.75
PGH_203,Pittsburgh,PA,40.4953361,-80.0550855,420034315002,42003431500,17.0,10.0,12.0,20.0,20.0,12.770014642415534,19.886741797921836,0.7738963124950073,38.2290733633144,306.21357329509846,34.07149934254746,99.24,11.33,130.061847626,,,,,3165.0,9,35.562,38,97.438
PGH_204,Pittsburgh,PA,40.4953626,-80.0664416,420034324003,42003432400,18.0,18.0,12.0,20.0,19.0,5.409443918611509,10.472867970360875,0.6505480216508548,28.959129361922344,273.19883248144913,24.576603288458944,166.3,15.33,113.162337259,,,,,2579.0,7,9.062,24,55.75
PGH_205,Pittsburgh,PA,40.495366,-80.0549785,420034315002,42003431500,17.0,10.0,12.0,20.0,20.0,12.770014642415534,19.886741797921836,0.7738963124950073,38.2290733633144,306.21357329509846,34.07149934254746,99.24,11.33,130.061847626,,,,,3165.0,9,35.562,39,99.625
PGH_206,Pittsburgh,PA,40.495394,-80.0550358,420034315002,42003431500,17.0,10.0,12.0,20.0,20.0,12.770014642415534,19.886741797921836,0.7738963124950073,38.2290733633144,306.21357329509846,34.07149934254746,99.24,11.33,130.061847626,,,,,3165.0,9,35.562,38,99.312
PGH_207,Pittsburgh,PA,40.4954074,-80.054945,420034315002,42003431500,17.0,10.0,12.0,20.0,20.0,12.770014642415534,19.886741797921836,0.7738963124950073,38.2290733633144,306.21357329509846,34.07149934254746,99.24,11.33,130.061847626,,,,,3165.0,9,35.562,37,97.0
PGH_208,Pittsburgh,PA,40.4955274,-80.0610847,420034324001,42003432400,15.333333333333332,6.0,12.0,19.0,18.0,12.607368833288916,16.024903525287893,0.9166936375201886,26.358282170552823,195.67636683320592,25.174098464378,292.36,11.67,155.639531144,,,,,2579.0,8,21.75,29,75.438
PGH_209,Pittsburgh,PA,40.4955277,-80.066382,420034324003,42003432400,18.0,18.0,12.0,20.0,19.0,5.409443918611509,10.472867970360875,0.6505480216508548,28.959129361922344,273.19883248144913,24.576603288458944,166.3,15.33,113.162337259,,,,,2579.0,7,9.062,24,55.75
PGH_210,Pittsburgh,PA,40.4955599,-80.0609168,420034315003,42003431500,17.5,15.0,14.0,19.0,19.0,13.334504474735377,17.66133483526898,0.7063822080474411,26.299798452474274,191.33080097141325,19.00264235860422,234.7,14.67,182.986038872,,,,,3165.0,8,21.75,29,75.438
PGH_211,Pittsburgh,PA,40.495619,-80.0668996,420034324003,42003432400,18.0,18.0,12.0,20.0,19.0,5.409443918611509,10.472867970360875,0.6505480216508548,28.959129361922344,273.19883248144913,24.576603288458944,166.3,15.33,113.162337259,,,,,2579.0,7,9.062,26,58.312
PGH_212,Pittsburgh,PA,40.4957086,-80.0670616,420034324003,42003432400,18.0,18.0,12.0,20.0,19.0,5.409443918611509,10.472867970360875,0.6505480216508548,28.959129361922344,273.19883248144913,24.576603288458944,166.3,15.33,113.162337259,,,,,2579.0,7,9.062,26,58.312
PGH_213,Pittsburgh,PA,40.4957559,-80.0667756,420034324003,42003432400,18.0,18.0,12.0,20.0,19.0,5.409443918611509,10.472867970360875,0.6505480216508548,28.959129361922344,273.19883248144913,24.576603288458944,166.3,15.33,113.162337259,,,,,2579.0,7,9.062,26,58.312
PGH_214,Pittsburgh,PA,40.4957718,-80.0673752,420034324003,42003432400,18.0,18.0,12.0,20.0,19.0,5.409443918611509,10.472867970360875,0.6505480216508548,28.959129361922344,273.19883248144913,24.576603288458944,166.3,15.33,113.162337259,,,,,2579.0,7,9.062,25,55.062
PGH_215,Pittsburgh,PA,40.4957885,-80.0667923,420034324003,42003432400,18.0,18.0,12.0,20.0,19.0,5.409443918611509,10.472867970360875,0.6505480216508548,28.959129361922344,273.19883248144913,24.576603288458944,166.3,15.33,113.162337259,,,,,2579.0,7,9.062,26,58.312
PGH_216,Pittsburgh,PA,40.4958462,-80.0673017,420034324003,42003432400,18.0,18.0,12.0,20.0,19.0,5.409443918611509,10.472867970360875,0.6505480216508548,28.959129361922344,273.19883248144913,24.576603288458944,166.3,15.33,113.162337259,,,,,2579.0,7,9.062,26,58.312
PGH_217,Pittsburgh,PA,40.4958787,-80.0669969,420034324003,42003432400,18.0,18.0,12.0,20.0,19.0,5.409443918611509,10.472867970360875,0.6505480216508548,28.959129361922344,273.19883248144913,24.576603288458944,166.3,15.33,113.162337259,,,,,2579.0,7,9.062,26,58.312
PGH_218,Pittsburgh,PA,40.4958798,-80.0669432,420034324003,42003432400,18.0,18.0,12.0,20.0,19.0,5.409443918611509,10.472867970360875,0.6505480216508548,28.959129361922344,273.19883248144913,24.576603288458944,166.3,15.33,113.162337259,,,,,2579.0,7,9.062,26,58.312
PGH_219,Pittsburgh,PA,40.496034,-80.067835,420034324003,42003432400,18.0,18.0,12.0,20.0,19.0,5.409443918611509,10.472867970360875,0.6505480216508548,28.959129361922344,273.19883248144913,24.576603288458944,166.3,15.33,113.162337259,,,,,2579.0,7,9.062,25,55.188
PGH_220,Pittsburgh,PA,40.4961072,-80.067757,420034324003,42003432400,18.0,18.0,12.0,20.0,19.0,5.409443918611509,10.472867970360875,0.6505480216508548,28.959129361922344,273.19883248144913,24.576603288458944,166.3,15.33,113.162337259,,,,,2579.0,7,9.062,25,55.188
PGH_221,Pittsburgh,PA,40.4961935,-80.06757,420034324003,42003432400,18.0,18.0,12.0,20.0,19.0,5.409443918611509,10.472867970360875,0.6505480216508548,28.959129361922344,273.19883248144913,24.576603288458944,166.3,15.33,113.162337259,,,,,2579.0,7,9.062,26,58.312
PGH_222,Pittsburgh,PA,40.4962334,-80.0676413,420034324003,42003432400,18.0,18.0,12.0,20.0,19.0,5.409443918611509,10.472867970360875,0.6505480216508548,28.959129361922344,273.19883248144913,24.576603288458944,166.3,15.33,113.162337259,,,,,2579.0,7,9.062,26,58.312
PGH_223,Pittsburgh,PA,40.4962344,-80.0681566,420034324003,42003432400,18.0,18.0,12.0,20.0,19.0,5.409443918611509,10.472867970360875,0.6505480216508548,28.959129361922344,273.19883248144913,24.576603288458944,166.3,15.33,113.162337259,,,,,2579.0,6,7.75,25,55.188
PGH_224,Pittsburgh,PA,40.4962471,-80.0569386,420034315002,42003431500,17.0,10.0,12.0,20.0,20.0,12.770014642415534,19.886741797921836,0.7738963124950073,38.2290733633144,306.21357329509846,34.07149934254746,99.24,11.33,130.061847626,,,,,3165.0,8,28.938,31,91.75
PGH_225,Pittsburgh,PA,40.4962691,-80.0677051,420034324003,42003432400,18.0,18.0,12.0,20.0,19.0,5.409443918611509,10.472867970360875,0.6505480216508548,28.959129361922344,273.19883248144913,24.576603288458944,166.3,15.33,113.162337259,,,,,2579.0,7,9.062,26,58.312
PGH_226,Pittsburgh,PA,40.4963088,-80.0680918,420034324003,42003432400,18.0,18.0,12.0,20.0,19.0,5.409443918611509,10.472867970360875,0.6505480216508548,28.959129361922344,273.19883248144913,24.576603288458944,166.3,15.33,113.162337259,,,,,2579.0,6,7.75,25,55.188
PGH_227,Pittsburgh,PA,40.4963126,-80.056892,420034315002,42003431500,17.0,10.0,12.0,20.0,20.0,12.770014642415534,19.886741797921836,0.7738963124950073,38.2290733633144,306.21357329509846,34.07149934254746,99.24,11.33,130.061847626,,,,,3165.0,8,28.938,31,91.75
PGH_228,Pittsburgh,PA,40.4963396,-80.0569462,420034315002,42003431500,17.0,10.0,12.0,20.0,20.0,12.770014642415534,19.886741797921836,0.7738963124950073,38.2290733633144,306.21357329509846,34.07149934254746,99.24,11.33,130.061847626,,,,,3165.0,8,28.938,31,91.75
PGH_229,Pittsburgh,PA,40.4963569,-80.0572998,420034315003,42003431500,17.5,15.0,14.0,19.0,19.0,13.334504474735377,17.66133483526898,0.7063822080474411,26.299798452474274,191.33080097141325,19.00264235860422,234.7,14.67,182.986038872,,,,,3165.0,7,23.562,29,80.938
PGH_230,Pittsburgh,PA,40.4963863,-80.0572159,420034315001,42003431500,15.5,9.0,18.0,16.0,17.0,8.33635804190954,14.814899148764953,0.91147576212081,27.6276423959713,121.99473994862089,21.29674477283466,356.74,11.33,172.710284096,,,,,3165.0,7,23.562,29,80.938
PGH_231,Pittsburgh,PA,40.4963876,-80.057362,420034315003,42003431500,17.5,15.0,14.0,19.0,19.0,13.334504474735377,17.66133483526898,0.7063822080474411,26.299798452474274,191.33080097141325,19.00264235860422,234.7,14.67,182.986038872,,,,,3165.0,7,23.562,30,84.188
PGH_232,Pittsburgh,PA,40.4964233,-80.0571144,420034315002,42003431500,17.0,10.0,12.0,20.0,20.0,12.770014642415534,19.886741797921836,0.7738963124950073,38.2290733633144,306.21357329509846,34.07149934254746,99.24,11.33,130.061847626,,,,,3165.0,7,23.562,30,86.375
PGH_233,Pittsburgh,PA,40.496439,-80.0573186,420034315001,42003431500,15.5,9.0,18.0,16.0,17.0,8.33635804190954,14.814899148764953,0.91147576212081,27.6276423959713,121.99473994862089,21.29674477283466,356.74,11.33,172.710284096,,,,,3165.0,7,23.562,30,84.188
PGH_234,Pittsburgh,PA,40.4964599,-80.0571973,420034315001,42003431500,15.5,9.0,18.0,16.0,17.0,8.33635804190954,14.814899148764953,0.91147576212081,27.6276423959713,121.99473994862089,21.29674477283466,356.74,11.33,172.710284096,,,,,3165.0,7,23.562,29,80.938
PGH_235,Pittsburgh,PA,40.4964938,-80.0572758,420034315001,42003431500,15.5,9.0,18.0,16.0,17.0,8.33635804190954,14.814899148764953,0.91147576212081,27.6276423959713,121.99473994862089,21.29674477283466,356.74,11.33,172.710284096,,,,,3165.0,7,23.562,30,84.188
PGH_236,Pittsburgh,PA,40.4967101,-80.0578667,420034315001,42003431500,15.5,9.0,18.0,16.0,17.0,8.33635804190954,14.814899148764953,0.91147576212081,27.6276423959713,121.99473994862089,21.29674477283466,356.74,11.33,172.710284096,,,,,3165.0,8,26.812,32,88.625
PGH_237,Pittsburgh,PA,40.496764,-80.058132,420034315003,42003431500,17.5,15.0,14.0,19.0,19.0,13.334504474735377,17.66133483526898,0.7063822080474411,26.299798452474274,191.33080097141325,19.00264235860422,234.7,14.67,182.986038872,,,,,3165.0,9,29.938,33,89.875
PGH_238,Pittsburgh,PA,40.4967722,-80.0578256,420034315001,42003431500,15.5,9.0,18.0,16.0,17.0,8.33635804190954,14.814899148764953,0.91147576212081,27.6276423959713,121.99473994862089,21.29674477283466,356.74,11.33,172.710284096,,,,,3165.0,8,26.812,32,88.625
PGH_239,Pittsburgh,PA,40.4967883,-80.0581817,420034315003,42003431500,17.5,15.0,14.0,19.0,19.0,13.334504474735377,17.66133483526898,0.7063822080474411,26.299798452474274,191.33080097141325,19.00264235860422,234.7,14.67,182.986038872,,,,,3165.0,9,29.938,33,89.875
PGH_240,Pittsburgh,PA,40.4968084,-80.0580643,420034315001,42003431500,15.5,9.0,18.0,16.0,17.0,8.33635804190954,14.814899148764953,0.91147576212081,27.6276423959713,121.99473994862089,21.29674477283466,356.74,11.33,172.710284096,,,,,3165.0,9,29.938,33,89.875
PGH_241,Pittsburgh,PA,40.4968158,-80.0582379,420034315003,42003431500,17.5,15.0,14.0,19.0,19.0,13.334504474735377,17.66133483526898,0.7063822080474411,26.299798452474274,191.33080097141325,19.00264235860422,234.7,14.67,182.986038872,,,,,3165.0,9,29.938,33,89.875
PGH_242,Pittsburgh,PA,40.4968317,-80.0582696,420034315003,42003431500,17.5,15.0,14.0,19.0,19.0,13.334504474735377,17.66133483526898,0.7063822080474411,26.299798452474274,191.33080097141325,19.00264235860422,234.7,14.67,182.986038872,,,,,3165.0,9,29.938,33,89.875
PGH_243,Pittsburgh,PA,40.4968535,-80.0579955,420034315001,42003431500,15.5,9.0,18.0,16.0,17.0,8.33635804190954,14.814899148764953,0.91147576212081,27.6276423959713,121.99473994862089,21.29674477283466,356.74,11.33,172.710284096,,,,,3165.0,9,29.938,32,88.625
PGH_244,Pittsburgh,PA,40.4968589,-80.0583238,420034315003,42003431500,17.5,15.0,14.0,19.0,19.0,13.334504474735377,17.66133483526898,0.7063822080474411,26.299798452474274,191.33080097141325,19.00264235860422,234.7,14.67,182.986038872,,,,,3165.0,9,29.938,33,89.875
PGH_245,Pittsburgh,PA,40.496867,-80.058182,420034315001,42003431500,15.5,9.0,18.0,16.0,17.0,8.33635804190954,14.814899148764953,0.91147576212081,27.6276423959713,121.99473994862089,21.29674477283466,356.74,11.33,172.710284096,,,,,3165.0,9,29.938,33,89.875
PGH_246,Pittsburgh,PA,40.4969134,-80.0582774,420034315001,42003431500,15.5,9.0,18.0,16.0,17.0,8.33635804190954,14.814899148764953,0.91147576212081,27.6276423959713,121.99473994862089,21.29674477283466,356.74,11.33,172.710284096,,,,,3165.0,9,29.938,33,89.875
PGH_247,Pittsburgh,PA,40.4969346,-80.0581648,420034315001,42003431500,15.5,9.0,18.0,16.0,17.0,8.33635804190954,14.814899148764953,0.91147576212081,27.6276423959713,121.99473994862089,21.29674477283466,356.74,11.33,172.710284096,,,,,3165.0,9,29.938,33,89.875
PGH_248,Pittsburgh,PA,40.4969684,-80.0582306,420034315001,42003431500,15.5,9.0,18.0,16.0,17.0,8.33635804190954,14.814899148764953,0.91147576212081,27.6276423959713,121.99473994862089,21.29674477283466,356.74,11.33,172.710284096,,,,,3165.0,9,29.938,33,89.875
PGH_249,Pittsburgh,PA,40.4969695,-80.0583927,420034315001,42003431500,15.5,9.0,18.0,16.0,17.0,8.33635804190954,14.814899148764953,0.91147576212081,27.6276423959713,121.99473994862089,21.29674477283466,356.74,11.33,172.710284096,,,,,3165.0,9,29.938,33,89.875
